date,emp_thous,series_id,naics3,industry
2020-01-01,1464.4,CES3133200001,332,Fabricated Metal
2020-02-01,1464.7,CES3133200001,332,Fabricated Metal
2020-03-01,1454.8,CES3133200001,332,Fabricated Metal
2020-04-01,1343.2,CES3133200001,332,Fabricated Metal
2020-05-01,1366.8,CES3133200001,332,Fabricated Metal
2020-06-01,1371.3,CES3133200001,332,Fabricated Metal
2020-07-01,1353.9,CES3133200001,332,Fabricated Metal
2020-08-01,1360.3,CES3133200001,332,Fabricated Metal
2020-09-01,1361.3,CES3133200001,332,Fabricated Metal
2020-10-01,1363.3,CES3133200001,332,Fabricated Metal
2020-11-01,1362.4,CES3133200001,332,Fabricated Metal
2020-12-01,1365.8,CES3133200001,332,Fabricated Metal
2021-01-01,1357.2,CES3133200001,332,Fabricated Metal
2021-02-01,1360.7,CES3133200001,332,Fabricated Metal
2021-03-01,1372.6,CES3133200001,332,Fabricated Metal
2021-04-01,1372.7,CES3133200001,332,Fabricated Metal
2021-05-01,1374.8,CES3133200001,332,Fabricated Metal
2021-06-01,1378.8,CES3133200001,332,Fabricated Metal
2021-07-01,1382.1,CES3133200001,332,Fabricated Metal
2021-08-01,1385.8,CES3133200001,332,Fabricated Metal
2021-09-01,1391.6,CES3133200001,332,Fabricated Metal
2021-10-01,1395.9,CES3133200001,332,Fabricated Metal
2021-11-01,1406.4,CES3133200001,332,Fabricated Metal
2021-12-01,1405.4,CES3133200001,332,Fabricated Metal
2022-01-01,1407.1,CES3133200001,332,Fabricated Metal
2022-02-01,1413.8,CES3133200001,332,Fabricated Metal
2022-03-01,1422.5,CES3133200001,332,Fabricated Metal
2022-04-01,1423.5,CES3133200001,332,Fabricated Metal
2022-05-01,1430.0,CES3133200001,332,Fabricated Metal
2022-06-01,1430.2,CES3133200001,332,Fabricated Metal
2022-07-01,1435.8,CES3133200001,332,Fabricated Metal
2022-08-01,1438.6,CES3133200001,332,Fabricated Metal
2022-09-01,1440.8,CES3133200001,332,Fabricated Metal
2022-10-01,1447.2,CES3133200001,332,Fabricated Metal
2022-11-01,1447.9,CES3133200001,332,Fabricated Metal
2022-12-01,1448.6,CES3133200001,332,Fabricated Metal
2023-01-01,1449.1,CES3133200001,332,Fabricated Metal
2023-02-01,1448.2,CES3133200001,332,Fabricated Metal
2023-03-01,1446.4,CES3133200001,332,Fabricated Metal
2023-04-01,1447.2,CES3133200001,332,Fabricated Metal
2023-05-01,1447.0,CES3133200001,332,Fabricated Metal
2023-06-01,1448.9,CES3133200001,332,Fabricated Metal
2023-07-01,1444.7,CES3133200001,332,Fabricated Metal
2023-08-01,1447.5,CES3133200001,332,Fabricated Metal
2023-09-01,1447.8,CES3133200001,332,Fabricated Metal
2023-10-01,1446.4,CES3133200001,332,Fabricated Metal
2023-11-01,1446.8,CES3133200001,332,Fabricated Metal
2023-12-01,1448.7,CES3133200001,332,Fabricated Metal
2024-01-01,1450.2,CES3133200001,332,Fabricated Metal
2024-02-01,1452.1,CES3133200001,332,Fabricated Metal
2024-03-01,1448.2,CES3133200001,332,Fabricated Metal
2024-04-01,1445.4,CES3133200001,332,Fabricated Metal
2024-05-01,1444.2,CES3133200001,332,Fabricated Metal
2024-06-01,1439.9,CES3133200001,332,Fabricated Metal
2024-07-01,1439.3,CES3133200001,332,Fabricated Metal
2024-08-01,1437.3,CES3133200001,332,Fabricated Metal
2024-09-01,1437.9,CES3133200001,332,Fabricated Metal
2024-10-01,1435.2,CES3133200001,332,Fabricated Metal
2024-11-01,1435.6,CES3133200001,332,Fabricated Metal
2024-12-01,1432.7,CES3133200001,332,Fabricated Metal
2025-01-01,1433.7,CES3133200001,332,Fabricated Metal
2025-02-01,1435.7,CES3133200001,332,Fabricated Metal
2025-03-01,1434.2,CES3133200001,332,Fabricated Metal
2025-04-01,1436.3,CES3133200001,332,Fabricated Metal
2025-05-01,1434.8,CES3133200001,332,Fabricated Metal
2025-06-01,1434.9,CES3133200001,332,Fabricated Metal
2025-07-01,1434.7,CES3133200001,332,Fabricated Metal
2025-08-01,1435.8,CES3133200001,332,Fabricated Metal
2025-09-01,1436.2,CES3133200001,332,Fabricated Metal
2025-10-01,1438.7,CES3133200001,332,Fabricated Metal
2025-11-01,1439.9,CES3133200001,332,Fabricated Metal
2025-12-01,1439.7,CES3133200001,332,Fabricated Metal
2026-01-01,1438.8,CES3133200001,332,Fabricated Metal
2026-02-01,1440.5,CES3133200001,332,Fabricated Metal
2026-03-01,1445.7,CES3133200001,332,Fabricated Metal
2015-01-01,1498.7,CES3231100001,311,Food
2015-02-01,1501.0,CES3231100001,311,Food
2015-03-01,1505.2,CES3231100001,311,Food
2015-04-01,1504.9,CES3231100001,311,Food
2015-05-01,1506.5,CES3231100001,311,Food
2015-06-01,1508.9,CES3231100001,311,Food
2015-07-01,1512.3,CES3231100001,311,Food
2015-08-01,1508.6,CES3231100001,311,Food
2015-09-01,1515.6,CES3231100001,311,Food
2015-10-01,1522.1,CES3231100001,311,Food
2015-11-01,1528.1,CES3231100001,311,Food
2015-12-01,1531.9,CES3231100001,311,Food
2016-01-01,1540.6,CES3231100001,311,Food
2016-02-01,1537.8,CES3231100001,311,Food
2016-03-01,1540.5,CES3231100001,311,Food
2016-04-01,1544.0,CES3231100001,311,Food
2016-05-01,1544.1,CES3231100001,311,Food
2016-06-01,1562.0,CES3231100001,311,Food
2016-07-01,1570.1,CES3231100001,311,Food
2016-08-01,1568.8,CES3231100001,311,Food
2016-09-01,1566.9,CES3231100001,311,Food
2016-10-01,1567.5,CES3231100001,311,Food
2016-11-01,1569.1,CES3231100001,311,Food
2016-12-01,1572.2,CES3231100001,311,Food
2017-01-01,1577.2,CES3231100001,311,Food
2017-02-01,1588.3,CES3231100001,311,Food
2017-03-01,1588.4,CES3231100001,311,Food
2017-04-01,1593.1,CES3231100001,311,Food
2017-05-01,1595.9,CES3231100001,311,Food
2017-06-01,1598.3,CES3231100001,311,Food
2017-07-01,1601.8,CES3231100001,311,Food
2017-08-01,1609.1,CES3231100001,311,Food
2017-09-01,1609.5,CES3231100001,311,Food
2017-10-01,1603.4,CES3231100001,311,Food
2017-11-01,1603.4,CES3231100001,311,Food
2017-12-01,1606.6,CES3231100001,311,Food
2018-01-01,1608.0,CES3231100001,311,Food
2018-02-01,1608.8,CES3231100001,311,Food
2018-03-01,1610.1,CES3231100001,311,Food
2018-04-01,1607.7,CES3231100001,311,Food
2018-05-01,1617.5,CES3231100001,311,Food
2018-06-01,1625.4,CES3231100001,311,Food
2018-07-01,1627.9,CES3231100001,311,Food
2018-08-01,1628.1,CES3231100001,311,Food
2018-09-01,1630.1,CES3231100001,311,Food
2018-10-01,1629.7,CES3231100001,311,Food
2018-11-01,1629.3,CES3231100001,311,Food
2018-12-01,1628.3,CES3231100001,311,Food
2019-01-01,1630.5,CES3231100001,311,Food
2019-02-01,1628.7,CES3231100001,311,Food
2019-03-01,1632.9,CES3231100001,311,Food
2019-04-01,1634.6,CES3231100001,311,Food
2019-05-01,1636.9,CES3231100001,311,Food
2019-06-01,1643.3,CES3231100001,311,Food
2019-07-01,1645.5,CES3231100001,311,Food
2019-08-01,1650.5,CES3231100001,311,Food
2019-09-01,1655.0,CES3231100001,311,Food
2019-10-01,1659.5,CES3231100001,311,Food
2019-11-01,1662.8,CES3231100001,311,Food
2019-12-01,1660.5,CES3231100001,311,Food
2020-01-01,1654.3,CES3231100001,311,Food
2020-02-01,1653.8,CES3231100001,311,Food
2020-03-01,1646.9,CES3231100001,311,Food
2020-04-01,1553.4,CES3231100001,311,Food
2020-05-01,1578.0,CES3231100001,311,Food
2020-06-01,1591.8,CES3231100001,311,Food
2020-07-01,1596.8,CES3231100001,311,Food
2020-08-01,1611.8,CES3231100001,311,Food
2020-09-01,1616.3,CES3231100001,311,Food
2020-10-01,1621.4,CES3231100001,311,Food
2020-11-01,1624.7,CES3231100001,311,Food
2020-12-01,1632.0,CES3231100001,311,Food
2021-01-01,1631.6,CES3231100001,311,Food
2021-02-01,1629.7,CES3231100001,311,Food
2021-03-01,1635.5,CES3231100001,311,Food
2021-04-01,1630.5,CES3231100001,311,Food
2021-05-01,1627.7,CES3231100001,311,Food
2021-06-01,1627.8,CES3231100001,311,Food
2021-07-01,1633.7,CES3231100001,311,Food
2021-08-01,1633.8,CES3231100001,311,Food
2021-09-01,1639.2,CES3231100001,311,Food
2021-10-01,1648.0,CES3231100001,311,Food
2021-11-01,1655.3,CES3231100001,311,Food
2021-12-01,1660.6,CES3231100001,311,Food
2022-01-01,1664.4,CES3231100001,311,Food
2022-02-01,1673.6,CES3231100001,311,Food
2022-03-01,1678.4,CES3231100001,311,Food
2022-04-01,1685.0,CES3231100001,311,Food
2022-05-01,1693.9,CES3231100001,311,Food
2022-06-01,1701.2,CES3231100001,311,Food
2022-07-01,1707.0,CES3231100001,311,Food
2022-08-01,1706.7,CES3231100001,311,Food
2022-09-01,1711.4,CES3231100001,311,Food
2022-10-01,1711.3,CES3231100001,311,Food
2022-11-01,1715.9,CES3231100001,311,Food
2022-12-01,1719.7,CES3231100001,311,Food
2023-01-01,1724.4,CES3231100001,311,Food
2023-02-01,1726.7,CES3231100001,311,Food
2023-03-01,1730.4,CES3231100001,311,Food
2023-04-01,1731.5,CES3231100001,311,Food
2023-05-01,1731.3,CES3231100001,311,Food
2023-06-01,1730.0,CES3231100001,311,Food
2023-07-01,1728.5,CES3231100001,311,Food
2023-08-01,1728.3,CES3231100001,311,Food
2023-09-01,1735.2,CES3231100001,311,Food
2023-10-01,1744.7,CES3231100001,311,Food
2023-11-01,1747.0,CES3231100001,311,Food
2023-12-01,1752.7,CES3231100001,311,Food
2024-01-01,1757.8,CES3231100001,311,Food
2024-02-01,1760.4,CES3231100001,311,Food
2024-03-01,1761.8,CES3231100001,311,Food
2024-04-01,1764.6,CES3231100001,311,Food
2024-05-01,1767.4,CES3231100001,311,Food
2024-06-01,1770.8,CES3231100001,311,Food
2024-07-01,1773.5,CES3231100001,311,Food
2024-08-01,1778.5,CES3231100001,311,Food
2024-09-01,1782.5,CES3231100001,311,Food
2024-10-01,1780.6,CES3231100001,311,Food
2024-11-01,1780.2,CES3231100001,311,Food
2024-12-01,1778.9,CES3231100001,311,Food
2025-01-01,1779.2,CES3231100001,311,Food
2025-02-01,1779.6,CES3231100001,311,Food
2025-03-01,1781.9,CES3231100001,311,Food
2025-04-01,1783.7,CES3231100001,311,Food
2025-05-01,1785.6,CES3231100001,311,Food
2025-06-01,1784.5,CES3231100001,311,Food
2025-07-01,1784.8,CES3231100001,311,Food
2025-08-01,1785.0,CES3231100001,311,Food
2025-09-01,1784.1,CES3231100001,311,Food
2025-10-01,1785.0,CES3231100001,311,Food
2025-11-01,1781.2,CES3231100001,311,Food
2025-12-01,1780.2,CES3231100001,311,Food
2026-01-01,1780.2,CES3231100001,311,Food
2026-02-01,1779.9,CES3231100001,311,Food
2026-03-01,1778.5,CES3231100001,311,Food
2015-01-01,375.4,CES3133700001,337,Furniture
2015-02-01,375.7,CES3133700001,337,Furniture
2015-03-01,376.3,CES3133700001,337,Furniture
2015-04-01,378.2,CES3133700001,337,Furniture
2015-05-01,378.5,CES3133700001,337,Furniture
2015-06-01,379.7,CES3133700001,337,Furniture
2015-07-01,381.5,CES3133700001,337,Furniture
2015-08-01,382.3,CES3133700001,337,Furniture
2015-09-01,384.6,CES3133700001,337,Furniture
2015-10-01,386.1,CES3133700001,337,Furniture
2015-11-01,386.8,CES3133700001,337,Furniture
2015-12-01,386.5,CES3133700001,337,Furniture
2016-01-01,388.5,CES3133700001,337,Furniture
2016-02-01,390.4,CES3133700001,337,Furniture
2016-03-01,389.3,CES3133700001,337,Furniture
2016-04-01,389.0,CES3133700001,337,Furniture
2016-05-01,387.4,CES3133700001,337,Furniture
2016-06-01,389.3,CES3133700001,337,Furniture
2016-07-01,389.6,CES3133700001,337,Furniture
2016-08-01,391.9,CES3133700001,337,Furniture
2016-09-01,390.4,CES3133700001,337,Furniture
2016-10-01,390.8,CES3133700001,337,Furniture
2016-11-01,391.7,CES3133700001,337,Furniture
2016-12-01,393.6,CES3133700001,337,Furniture
2017-01-01,396.5,CES3133700001,337,Furniture
2017-02-01,394.4,CES3133700001,337,Furniture
2017-03-01,394.2,CES3133700001,337,Furniture
2017-04-01,395.3,CES3133700001,337,Furniture
2017-05-01,394.9,CES3133700001,337,Furniture
2017-06-01,396.1,CES3133700001,337,Furniture
2017-07-01,394.3,CES3133700001,337,Furniture
2017-08-01,395.1,CES3133700001,337,Furniture
2017-09-01,394.5,CES3133700001,337,Furniture
2017-10-01,395.1,CES3133700001,337,Furniture
2017-11-01,394.0,CES3133700001,337,Furniture
2017-12-01,394.0,CES3133700001,337,Furniture
2018-01-01,394.4,CES3133700001,337,Furniture
2018-02-01,394.0,CES3133700001,337,Furniture
2018-03-01,395.0,CES3133700001,337,Furniture
2018-04-01,392.7,CES3133700001,337,Furniture
2018-05-01,393.5,CES3133700001,337,Furniture
2018-06-01,392.6,CES3133700001,337,Furniture
2018-07-01,393.4,CES3133700001,337,Furniture
2018-08-01,391.7,CES3133700001,337,Furniture
2018-09-01,391.7,CES3133700001,337,Furniture
2018-10-01,391.9,CES3133700001,337,Furniture
2018-11-01,391.0,CES3133700001,337,Furniture
2018-12-01,390.5,CES3133700001,337,Furniture
2019-01-01,390.6,CES3133700001,337,Furniture
2019-02-01,390.7,CES3133700001,337,Furniture
2019-03-01,389.2,CES3133700001,337,Furniture
2019-04-01,388.7,CES3133700001,337,Furniture
2019-05-01,386.8,CES3133700001,337,Furniture
2019-06-01,386.7,CES3133700001,337,Furniture
2019-07-01,386.5,CES3133700001,337,Furniture
2019-08-01,387.1,CES3133700001,337,Furniture
2019-09-01,386.5,CES3133700001,337,Furniture
2019-10-01,385.6,CES3133700001,337,Furniture
2019-11-01,386.2,CES3133700001,337,Furniture
2019-12-01,385.1,CES3133700001,337,Furniture
2020-01-01,384.6,CES3133700001,337,Furniture
2020-02-01,383.7,CES3133700001,337,Furniture
2020-03-01,383.7,CES3133700001,337,Furniture
2020-04-01,309.3,CES3133700001,337,Furniture
2020-05-01,333.9,CES3133700001,337,Furniture
2020-06-01,349.6,CES3133700001,337,Furniture
2020-07-01,349.7,CES3133700001,337,Furniture
2020-08-01,355.8,CES3133700001,337,Furniture
2020-09-01,360.5,CES3133700001,337,Furniture
2020-10-01,363.7,CES3133700001,337,Furniture
2020-11-01,366.1,CES3133700001,337,Furniture
2020-12-01,367.9,CES3133700001,337,Furniture
2021-01-01,368.9,CES3133700001,337,Furniture
2021-02-01,369.0,CES3133700001,337,Furniture
2021-03-01,368.3,CES3133700001,337,Furniture
2021-04-01,368.6,CES3133700001,337,Furniture
2021-05-01,367.1,CES3133700001,337,Furniture
2021-06-01,374.5,CES3133700001,337,Furniture
2021-07-01,373.9,CES3133700001,337,Furniture
2021-08-01,373.7,CES3133700001,337,Furniture
2021-09-01,378.9,CES3133700001,337,Furniture
2021-10-01,379.1,CES3133700001,337,Furniture
2021-11-01,380.4,CES3133700001,337,Furniture
2021-12-01,382.1,CES3133700001,337,Furniture
2022-01-01,381.2,CES3133700001,337,Furniture
2022-02-01,383.5,CES3133700001,337,Furniture
2022-03-01,383.6,CES3133700001,337,Furniture
2022-04-01,382.0,CES3133700001,337,Furniture
2022-05-01,381.6,CES3133700001,337,Furniture
2022-06-01,379.2,CES3133700001,337,Furniture
2022-07-01,378.9,CES3133700001,337,Furniture
2022-08-01,376.3,CES3133700001,337,Furniture
2022-09-01,377.0,CES3133700001,337,Furniture
2022-10-01,376.4,CES3133700001,337,Furniture
2022-11-01,373.2,CES3133700001,337,Furniture
2022-12-01,369.8,CES3133700001,337,Furniture
2023-01-01,368.8,CES3133700001,337,Furniture
2023-02-01,365.4,CES3133700001,337,Furniture
2023-03-01,364.1,CES3133700001,337,Furniture
2023-04-01,363.1,CES3133700001,337,Furniture
2023-05-01,357.2,CES3133700001,337,Furniture
2023-06-01,357.4,CES3133700001,337,Furniture
2023-07-01,355.7,CES3133700001,337,Furniture
2023-08-01,354.9,CES3133700001,337,Furniture
2023-09-01,353.7,CES3133700001,337,Furniture
2023-10-01,352.7,CES3133700001,337,Furniture
2023-11-01,352.1,CES3133700001,337,Furniture
2023-12-01,351.1,CES3133700001,337,Furniture
2024-01-01,350.1,CES3133700001,337,Furniture
2024-02-01,349.1,CES3133700001,337,Furniture
2024-03-01,349.4,CES3133700001,337,Furniture
2024-04-01,346.2,CES3133700001,337,Furniture
2024-05-01,344.7,CES3133700001,337,Furniture
2024-06-01,343.0,CES3133700001,337,Furniture
2024-07-01,341.2,CES3133700001,337,Furniture
2024-08-01,340.6,CES3133700001,337,Furniture
2024-09-01,340.0,CES3133700001,337,Furniture
2024-10-01,339.4,CES3133700001,337,Furniture
2024-11-01,339.0,CES3133700001,337,Furniture
2024-12-01,338.3,CES3133700001,337,Furniture
2025-01-01,337.4,CES3133700001,337,Furniture
2025-02-01,337.3,CES3133700001,337,Furniture
2025-03-01,337.8,CES3133700001,337,Furniture
2025-04-01,339.6,CES3133700001,337,Furniture
2025-05-01,338.9,CES3133700001,337,Furniture
2025-06-01,339.7,CES3133700001,337,Furniture
2025-07-01,340.2,CES3133700001,337,Furniture
2025-08-01,339.0,CES3133700001,337,Furniture
2025-09-01,338.1,CES3133700001,337,Furniture
2025-10-01,337.8,CES3133700001,337,Furniture
2025-11-01,335.2,CES3133700001,337,Furniture
2025-12-01,334.3,CES3133700001,337,Furniture
2026-01-01,333.9,CES3133700001,337,Furniture
2026-02-01,334.6,CES3133700001,337,Furniture
2026-03-01,332.6,CES3133700001,337,Furniture
2015-01-01,1138.5,CES3133300001,333,Machinery
2015-02-01,1136.6,CES3133300001,333,Machinery
2015-03-01,1134.4,CES3133300001,333,Machinery
2015-04-01,1128.0,CES3133300001,333,Machinery
2015-05-01,1125.8,CES3133300001,333,Machinery
2015-06-01,1123.5,CES3133300001,333,Machinery
2015-07-01,1119.1,CES3133300001,333,Machinery
2015-08-01,1115.2,CES3133300001,333,Machinery
2015-09-01,1113.1,CES3133300001,333,Machinery
2015-10-01,1108.2,CES3133300001,333,Machinery
2015-11-01,1105.3,CES3133300001,333,Machinery
2015-12-01,1100.2,CES3133300001,333,Machinery
2016-01-01,1096.4,CES3133300001,333,Machinery
2016-02-01,1092.4,CES3133300001,333,Machinery
2016-03-01,1087.5,CES3133300001,333,Machinery
2016-04-01,1083.9,CES3133300001,333,Machinery
2016-05-01,1071.8,CES3133300001,333,Machinery
2016-06-01,1072.3,CES3133300001,333,Machinery
2016-07-01,1072.0,CES3133300001,333,Machinery
2016-08-01,1070.9,CES3133300001,333,Machinery
2016-09-01,1069.9,CES3133300001,333,Machinery
2016-10-01,1067.5,CES3133300001,333,Machinery
2016-11-01,1065.6,CES3133300001,333,Machinery
2016-12-01,1065.3,CES3133300001,333,Machinery
2017-01-01,1066.7,CES3133300001,333,Machinery
2017-02-01,1071.5,CES3133300001,333,Machinery
2017-03-01,1070.4,CES3133300001,333,Machinery
2017-04-01,1071.8,CES3133300001,333,Machinery
2017-05-01,1074.1,CES3133300001,333,Machinery
2017-06-01,1076.1,CES3133300001,333,Machinery
2017-07-01,1079.1,CES3133300001,333,Machinery
2017-08-01,1084.1,CES3133300001,333,Machinery
2017-09-01,1083.9,CES3133300001,333,Machinery
2017-10-01,1084.7,CES3133300001,333,Machinery
2017-11-01,1090.5,CES3133300001,333,Machinery
2017-12-01,1095.1,CES3133300001,333,Machinery
2018-01-01,1099.2,CES3133300001,333,Machinery
2018-02-01,1102.4,CES3133300001,333,Machinery
2018-03-01,1105.8,CES3133300001,333,Machinery
2018-04-01,1111.3,CES3133300001,333,Machinery
2018-05-01,1115.6,CES3133300001,333,Machinery
2018-06-01,1118.1,CES3133300001,333,Machinery
2018-07-01,1121.7,CES3133300001,333,Machinery
2018-08-01,1120.9,CES3133300001,333,Machinery
2018-09-01,1124.9,CES3133300001,333,Machinery
2018-10-01,1126.1,CES3133300001,333,Machinery
2018-11-01,1128.0,CES3133300001,333,Machinery
2018-12-01,1129.1,CES3133300001,333,Machinery
2019-01-01,1131.1,CES3133300001,333,Machinery
2019-02-01,1132.1,CES3133300001,333,Machinery
2019-03-01,1134.1,CES3133300001,333,Machinery
2019-04-01,1129.7,CES3133300001,333,Machinery
2019-05-01,1127.8,CES3133300001,333,Machinery
2019-06-01,1127.5,CES3133300001,333,Machinery
2019-07-01,1126.3,CES3133300001,333,Machinery
2019-08-01,1125.6,CES3133300001,333,Machinery
2019-09-01,1122.8,CES3133300001,333,Machinery
2019-10-01,1121.4,CES3133300001,333,Machinery
2019-11-01,1119.1,CES3133300001,333,Machinery
2019-12-01,1117.9,CES3133300001,333,Machinery
2020-01-01,1117.4,CES3133300001,333,Machinery
2020-02-01,1113.3,CES3133300001,333,Machinery
2020-03-01,1107.8,CES3133300001,333,Machinery
2020-04-01,1020.5,CES3133300001,333,Machinery
2020-05-01,1035.3,CES3133300001,333,Machinery
2020-06-01,1039.2,CES3133300001,333,Machinery
2020-07-01,1031.2,CES3133300001,333,Machinery
2020-08-01,1029.6,CES3133300001,333,Machinery
2020-09-01,1038.8,CES3133300001,333,Machinery
2020-10-01,1041.3,CES3133300001,333,Machinery
2020-11-01,1041.2,CES3133300001,333,Machinery
2020-12-01,1041.8,CES3133300001,333,Machinery
2021-01-01,1039.3,CES3133300001,333,Machinery
2021-02-01,1041.3,CES3133300001,333,Machinery
2021-03-01,1043.4,CES3133300001,333,Machinery
2021-04-01,1046.6,CES3133300001,333,Machinery
2021-05-01,1051.5,CES3133300001,333,Machinery
2021-06-01,1053.3,CES3133300001,333,Machinery
2021-07-01,1055.1,CES3133300001,333,Machinery
2021-08-01,1063.0,CES3133300001,333,Machinery
2021-09-01,1069.8,CES3133300001,333,Machinery
2021-10-01,1072.0,CES3133300001,333,Machinery
2021-11-01,1063.9,CES3133300001,333,Machinery
2021-12-01,1075.3,CES3133300001,333,Machinery
2022-01-01,1080.4,CES3133300001,333,Machinery
2022-02-01,1089.5,CES3133300001,333,Machinery
2022-03-01,1096.1,CES3133300001,333,Machinery
2022-04-01,1102.3,CES3133300001,333,Machinery
2022-05-01,1101.2,CES3133300001,333,Machinery
2022-06-01,1106.5,CES3133300001,333,Machinery
2022-07-01,1111.8,CES3133300001,333,Machinery
2022-08-01,1111.2,CES3133300001,333,Machinery
2022-09-01,1112.3,CES3133300001,333,Machinery
2022-10-01,1115.7,CES3133300001,333,Machinery
2022-11-01,1121.1,CES3133300001,333,Machinery
2022-12-01,1127.1,CES3133300001,333,Machinery
2023-01-01,1128.6,CES3133300001,333,Machinery
2023-02-01,1127.8,CES3133300001,333,Machinery
2023-03-01,1131.2,CES3133300001,333,Machinery
2023-04-01,1128.7,CES3133300001,333,Machinery
2023-05-01,1127.6,CES3133300001,333,Machinery
2023-06-01,1133.1,CES3133300001,333,Machinery
2023-07-01,1134.0,CES3133300001,333,Machinery
2023-08-01,1134.2,CES3133300001,333,Machinery
2023-09-01,1130.4,CES3133300001,333,Machinery
2023-10-01,1129.2,CES3133300001,333,Machinery
2023-11-01,1128.0,CES3133300001,333,Machinery
2023-12-01,1130.8,CES3133300001,333,Machinery
2024-01-01,1127.6,CES3133300001,333,Machinery
2024-02-01,1123.6,CES3133300001,333,Machinery
2024-03-01,1119.6,CES3133300001,333,Machinery
2024-04-01,1119.4,CES3133300001,333,Machinery
2024-05-01,1119.5,CES3133300001,333,Machinery
2024-06-01,1114.8,CES3133300001,333,Machinery
2024-07-01,1111.3,CES3133300001,333,Machinery
2024-08-01,1108.8,CES3133300001,333,Machinery
2024-09-01,1106.5,CES3133300001,333,Machinery
2024-10-01,1103.3,CES3133300001,333,Machinery
2024-11-01,1101.4,CES3133300001,333,Machinery
2024-12-01,1097.5,CES3133300001,333,Machinery
2025-01-01,1096.6,CES3133300001,333,Machinery
2025-02-01,1095.4,CES3133300001,333,Machinery
2025-03-01,1094.9,CES3133300001,333,Machinery
2025-04-01,1096.0,CES3133300001,333,Machinery
2025-05-01,1090.8,CES3133300001,333,Machinery
2025-06-01,1087.6,CES3133300001,333,Machinery
2025-07-01,1085.0,CES3133300001,333,Machinery
2025-08-01,1083.3,CES3133300001,333,Machinery
2025-09-01,1085.7,CES3133300001,333,Machinery
2025-10-01,1084.6,CES3133300001,333,Machinery
2025-11-01,1084.8,CES3133300001,333,Machinery
2025-12-01,1084.4,CES3133300001,333,Machinery
2026-01-01,1084.4,CES3133300001,333,Machinery
2026-02-01,1085.5,CES3133300001,333,Machinery
2026-03-01,1087.4,CES3133300001,333,Machinery
2015-01-01,390.9,CES3132700001,327,Nonmetallic Mineral
2015-02-01,391.9,CES3132700001,327,Nonmetallic Mineral
2015-03-01,391.8,CES3132700001,327,Nonmetallic Mineral
2015-04-01,395.1,CES3132700001,327,Nonmetallic Mineral
2015-05-01,397.1,CES3132700001,327,Nonmetallic Mineral
2015-06-01,397.6,CES3132700001,327,Nonmetallic Mineral
2015-07-01,399.3,CES3132700001,327,Nonmetallic Mineral
2015-08-01,400.5,CES3132700001,327,Nonmetallic Mineral
2015-09-01,401.2,CES3132700001,327,Nonmetallic Mineral
2015-10-01,403.1,CES3132700001,327,Nonmetallic Mineral
2015-11-01,404.3,CES3132700001,327,Nonmetallic Mineral
2015-12-01,404.0,CES3132700001,327,Nonmetallic Mineral
2016-01-01,404.4,CES3132700001,327,Nonmetallic Mineral
2016-02-01,404.6,CES3132700001,327,Nonmetallic Mineral
2016-03-01,404.8,CES3132700001,327,Nonmetallic Mineral
2016-04-01,405.0,CES3132700001,327,Nonmetallic Mineral
2016-05-01,406.1,CES3132700001,327,Nonmetallic Mineral
2016-06-01,406.6,CES3132700001,327,Nonmetallic Mineral
2016-07-01,406.5,CES3132700001,327,Nonmetallic Mineral
2016-08-01,404.3,CES3132700001,327,Nonmetallic Mineral
2016-09-01,407.5,CES3132700001,327,Nonmetallic Mineral
2016-10-01,408.1,CES3132700001,327,Nonmetallic Mineral
2016-11-01,408.1,CES3132700001,327,Nonmetallic Mineral
2016-12-01,408.6,CES3132700001,327,Nonmetallic Mineral
2017-01-01,409.0,CES3132700001,327,Nonmetallic Mineral
2017-02-01,409.7,CES3132700001,327,Nonmetallic Mineral
2017-03-01,410.2,CES3132700001,327,Nonmetallic Mineral
2017-04-01,409.5,CES3132700001,327,Nonmetallic Mineral
2017-05-01,409.1,CES3132700001,327,Nonmetallic Mineral
2017-06-01,408.6,CES3132700001,327,Nonmetallic Mineral
2017-07-01,409.4,CES3132700001,327,Nonmetallic Mineral
2017-08-01,410.6,CES3132700001,327,Nonmetallic Mineral
2017-09-01,408.6,CES3132700001,327,Nonmetallic Mineral
2017-10-01,408.6,CES3132700001,327,Nonmetallic Mineral
2017-11-01,410.1,CES3132700001,327,Nonmetallic Mineral
2017-12-01,411.7,CES3132700001,327,Nonmetallic Mineral
2018-01-01,411.9,CES3132700001,327,Nonmetallic Mineral
2018-02-01,413.3,CES3132700001,327,Nonmetallic Mineral
2018-03-01,414.6,CES3132700001,327,Nonmetallic Mineral
2018-04-01,415.3,CES3132700001,327,Nonmetallic Mineral
2018-05-01,414.3,CES3132700001,327,Nonmetallic Mineral
2018-06-01,415.7,CES3132700001,327,Nonmetallic Mineral
2018-07-01,415.8,CES3132700001,327,Nonmetallic Mineral
2018-08-01,416.3,CES3132700001,327,Nonmetallic Mineral
2018-09-01,417.9,CES3132700001,327,Nonmetallic Mineral
2018-10-01,418.8,CES3132700001,327,Nonmetallic Mineral
2018-11-01,419.0,CES3132700001,327,Nonmetallic Mineral
2018-12-01,420.8,CES3132700001,327,Nonmetallic Mineral
2019-01-01,423.8,CES3132700001,327,Nonmetallic Mineral
2019-02-01,418.3,CES3132700001,327,Nonmetallic Mineral
